"","vSt","vK","vTmat","vvol","vr",""
"65",10.8941978309304,6.16974048316479,94.3113676551729,0.480924006663263,0.0698489300673828,10.8918057258774
"66",83.5616470314562,37.6997380284593,50.7295746915042,0.186326701538637,0.0251744132023305,73.9002742758211
"67",68.4314834186807,34.2409722274169,101.830566069111,0.818830612259917,0.0120164882391691,68.4305598523783
"68",23.6558536067605,80.3794956533238,108.303580787033,0.221074785054661,0.0558818764984608,23.4854792551884
"69",72.9820251697674,19.3091301480308,50.2628671657294,0.0369762994209304,0.00467834665905684,57.7190353502547
"70",98.8288392545655,85.6617929413915,91.2472219392657,0.829738008836284,0.0597419533645734,98.8284827217227
"71",85.7898506801575,97.955991467461,5.76595108956099,0.227185408128425,0.0946676460560411,33.8626450088285
"72",67.8760209819302,58.1154738785699,37.7405996527523,0.856460635322146,0.0779996664030477,67.7694654351663
"73",10.8979525743052,12.3989602783695,13.0732052866369,0.450030382396653,0.0470252767205238,7.41472527708657
"74",96.1930370656773,7.42188880685717,108.320052763447,0.217280419543386,0.0153729841345921,94.982308069522
"75",34.9017751403153,9.65237361378968,98.0052701476961,0.376387772760354,0.0307672032853588,34.744064615503
"76",74.4615304283798,38.3124310988933,111.353065352887,0.128937601228245,0.00370958887506276,55.4130211482728
"77",91.9521435396746,38.2246271474287,106.938592772931,0.263241779245436,0.0821468175388873,91.9463348290745
"78",38.3767757564783,43.6263674171641,111.180449193344,0.0969927992811426,0.0102060689590871,26.2269943060871
"79",21.858222107403,48.5938027035445,73.5872822161764,0.350506522725336,0.0778292436851189,21.7522603008404
"80",3.22229405865073,64.8041548207402,115.117918308824,0.836951065235771,0.0673225150676444,3.22229217970014
"81",75.061484775506,58.4398324368522,9.74795375950634,0.754236503476277,0.0405421186005697,62.3481108299478
"82",89.8251347476617,6.47654777858406,56.9470325857401,0.29046213475056,0.054249639227055,89.5399610745332
"83",67.2186489449814,74.701028666459,49.3128559179604,0.701459515653551,0.00354606767650694,66.3239679121086
"84",33.5392808308825,5.44315476436168,94.7393678035587,0.302452788222581,0.0631051221396774,33.5265116812578
"85",67.9611751111224,79.3042647419497,39.5460397750139,0.697097868430428,0.0868198259966448,67.6591870658852
"86",83.0806637415662,76.2288873549551,11.5579194389284,0.630639523053542,0.0491363490000367,66.5099433394089
"87",17.0641322387382,4.14867869112641,22.8678137250245,0.554829148775898,0.0856513150501996,16.7044298263458
"88",72.2860134905204,2.10966602899134,54.1169472970068,0.21274833932519,0.0388382592238486,72.0283381216954
"89",17.7666377509013,1.93878773134202,116.119945999235,0.18368488070555,0.0599231082946062,17.7647945455245
"90",89.6376859163865,11.1621887423098,7.70247361622751,0.765148524912074,0.0309993202565238,83.7350957205571
"91",91.7545863427222,98.3542722649872,106.487659402192,0.559028599173762,0.0729049305897206,91.7509276993063
"92",14.8597401566803,80.6210970040411,21.1447915155441,0.446737980130129,0.00482231914065778,6.30513494070136
"93",98.2866766862571,36.0916271805763,56.9201662112027,0.80311671033036,0.076012803427875,98.2746017739307
"94",4.4259944697842,25.6969946203753,5.42248070240021,0.108665844541974,0.0198385992087424,1.25944143153905e-11
"95",5.28087520506233,18.4032927034423,57.1648411732167,0.172052255105227,0.033152058487758,3.40321823986193
"96",38.4718518005684,58.2019028952345,115.248115248978,0.525813728775829,0.0125667451415211,38.3640420807357
"97",35.5685024056584,47.8712431155145,4.18274760246277,0.816297764377669,0.0147146980278194,19.4833566204495
"98",92.6964939106256,3.62905205693096,32.0013787038624,0.556375589370728,0.0744793113321066,92.4648341529184
"99",54.2393961222842,41.6881850222126,87.9046129435301,0.07156227464322,0.0810651845531538,54.2058819177972
"100",9.46711667347699,14.8708685068414,6.01057494990528,0.553464532080106,0.0750573026947677,4.75631295059664
"101",69.3540155189112,44.4764556596056,66.291318917647,0.897282862588763,0.0263873794814572,69.3482435535565
"102",67.6808835472912,77.2517002187669,82.6750493980944,0.736535946163349,0.064629786927253,67.6777621399238
"103",61.981949955225,73.544679931365,74.9795456975698,0.882192563251592,0.00460949630942196,61.9743556563568
"104",20.4915364272892,61.0802626935765,51.7095120996237,0.0423781119612977,0.0388816872611642,12.3134203611895
"105",57.7042659278959,65.7717722700909,21.7377486918122,0.148188172569498,0.0508452956564724,36.7672139186712
"106",12.5754190143198,12.7083531348035,94.5478299167007,0.962412463650107,0.0604531987803057,12.5754172531965
"107",30.8727488387376,31.6207454307005,23.65518190898,0.947386318864301,0.0448764453874901,30.4903253498129
"108",10.4343231767416,85.8838784741238,86.1646567191929,0.418969407081604,0.00887408882845193,9.42126518942309
"109",26.0470255510882,24.7286438941956,54.7406600229442,0.219942414611578,0.0158747800858691,19.6919538941999
"110",14.1582132782787,79.2335667880252,44.0157804172486,0.571465319413692,0.0335561479208991,13.2313428454574
"111",82.3444540146738,61.1849572276697,114.359975969419,0.569271043688059,0.0301713343244046,82.3193202768709
"112",32.9884693259373,72.8411820251495,27.4862099904567,0.929873157916591,0.0370563976932317,32.5532354894331
"113",13.0581970326602,11.1768701579422,19.2127424664795,0.552063360991888,0.0788678993936628,11.942464685127
"114",10.438511450775,35.8567314688116,0.0482226256281137,0.284407678768039,0.0557436651783064,4.81390350805127e-88
"115",52.4795828387141,27.1228524623439,78.317980421707,0.822307589519769,0.0778586183208972,52.4792480305879
"116",78.3439454156905,27.6157624553889,38.0366673879325,0.971224692119285,0.0658596919849515,78.3125008615892
"117",25.1432737568393,67.3963688779622,0.419203313067555,0.378178599835373,0.0876685160910711,0.000120422307450027
"118",66.3120292592794,15.3642880031839,96.9008962903172,0.204823511606082,0.0739211319247261,66.3001286782956
"119",85.7590504223481,45.308798388578,61.7815075814724,0.833744745501317,0.0321495646145195,85.736425390722
"120",48.3451444189996,39.2486137570813,64.1172671690583,0.12454594661016,0.0342982541536912,44.0264441351344
"121",94.44963587448,62.051295186393,87.7207479346544,0.628356972956099,0.0755055243615061,94.4446578056163
"122",11.1427641939372,14.1400556312874,55.8084007166326,0.371904300684109,0.0638658428797498,10.918989844346
"123",82.1065219817683,64.4850455690175,77.3243765998632,0.906684878943488,0.0620903097558767,82.1061524577818
"124",44.357740227133,4.62802215479314,79.7443341929466,0.436957402066328,0.014867879753001,44.0539117541803
"125",68.3435560436919,36.7922434583306,109.173094891012,0.126148465536535,0.0587372591719031,68.2831847541706
"126",53.3145632594824,85.3520094882697,104.51939756982,0.986746079283766,0.0168280195910484,53.3145505918772
"127",6.23828105162829,58.5795178310946,71.1233532149345,0.104389789961278,0.0155336430994794,0.422249806404167
"128",7.13824718259275,37.1333157410845,107.669707182795,0.316910883034579,0.0132321414072067,6.33988270890906
"129",77.6788910850883,43.9534358447418,68.1203106511384,0.583795151528902,0.0939975835150108,77.6621885234405
"130",15.3226237976924,0.796406529843807,54.3101367820054,0.823784392084926,0.0655626956140622,15.3217561139385
"131",53.225794271566,6.15534228272736,27.5352014601231,0.386011713002808,0.051146484632045,51.9149839620413
"132",33.4401291329414,10.0848614005372,44.552688896656,0.349956032112241,0.0586238487623632,32.8522872615185
"133",95.1821442460641,34.3873608624563,26.2617425713688,0.665563366059214,0.0536557918880135,93.0914760138484
"134",41.8314590584487,42.2328275861219,8.80490108393133,0.212593495864421,0.0800061311107129,22.1868152785307
"135",32.0233476581052,79.920242773369,1.34173641912639,0.243323150393553,0.0478553773136809,0.00492515893013962
"136",69.0051475074142,20.082593546249,66.1178696807474,0.771164468084462,0.00947116333991289,68.9601480902617
"137",80.3261684952304,97.2319804131985,31.4781716745347,0.179661522246897,0.0541078124893829,63.6366116810302
"138",76.5985348494723,98.9240684080869,0.627154866233468,0.0212976136431098,0.0171232838882133,4.00001610265429e-49
"139",0.155271426774561,66.1776162916794,61.2473315466195,0.550994716817513,0.0768418683903292,0.146149159340336
"140",9.57253423985094,87.9619445418939,80.4225392080843,0.244242785517126,0.0693546714494005,9.30884587704544
"141",83.6716465651989,36.1376188229769,24.1360710281879,0.819863585759886,0.0492287919623777,82.4560574778995
"142",5.19196505192667,2.44414350017905,102.64864535071,0.253549332944676,0.0936097581172362,5.19180120017833
"143",52.3238840978593,90.4853030107915,59.6300668548793,0.607956024361774,0.051353210164234,52.0725835976541
"144",86.1069994280115,27.6787856360897,98.1214889232069,0.746234109592624,0.0851448855595663,86.1069203718844
"145",79.3416670756415,83.811077545397,52.5822593271732,0.321518660900183,0.0614332100609317,76.9711743834593
"146",69.2050733137876,69.4191806716844,78.1368959974498,0.0870356293488294,0.0768183559179306,69.0334039025243
"147",79.3149506207556,82.2977849282324,58.6443482525647,0.919205643665046,0.0607334417290986,79.3096821231455
"148",72.3742711357772,30.761575489305,113.945197127759,0.49993520040065,0.0723904518177733,72.3724784916317
"149",31.9761893944815,95.9271016530693,72.4349873140454,0.0998342568753287,0.096779364766553,31.8896039464309
"150",97.8404860245064,80.9307229472324,70.5614524148405,0.916302715302445,0.0671292076585814,97.839661807384
"151",12.2544984333217,55.1140594761819,65.4296794719994,0.941106262654066,0.0864353059092537,12.254308547924
"152",23.4969222219661,65.3308607405052,27.7624030597508,0.452941683605313,0.0184651820221916,16.5325611990401
"153",72.5883441977203,68.7042475212365,93.6542685795575,0.0667931731743738,0.0756128986366093,72.5305958010114
"154",27.0723317982629,13.525629369542,27.5377126503736,0.180947725339793,0.0668721364578232,24.9351452371562
"155",92.4884079489857,52.6181784225628,35.1712527684867,0.598260800726712,0.0153296719538048,88.5727759149019
"156",28.9384728996083,91.6889078915119,78.9234341774136,0.743165529849939,0.0594013173133135,28.9342704929497
"157",45.6442445283756,51.5508088981733,44.6083677001297,0.417682483871467,0.0993140758713707,45.2256262475078
"158",38.246486033313,56.3073891913518,81.4468014892191,0.250221203188412,0.0730307750869542,38.1066039894457
"159",29.8966468777508,2.17806347645819,74.1363127995282,0.79651441283524,0.0645467801718041,29.8963783845732
"160",54.0275623090565,93.2830871548504,70.4448246303946,0.22493953244295,0.0571371359750628,52.5246495829175
"161",91.2656088825315,59.5240127062425,91.3330688327551,0.188308528987691,0.0598522373707965,91.014902920962
"162",85.5812206631526,5.32831065356731,84.9098418094218,0.421306013660505,0.0678581316489726,85.5696499254032
"163",46.5172490337864,55.10525025893,105.088550616056,0.465513857989572,0.00363857082556933,45.8056269716807
"164",72.145804297179,31.9043415831402,0.647771582007408,0.728745678830892,0.0470809032442048,42.095295544205
"165",93.3778915321454,41.9577818596736,115.36497015506,0.412276310469024,0.06182153779082,93.3637278778762
"166",88.8282183092088,54.7878501471132,117.628338765353,0.687532647862099,0.0541208083275706,88.8278352772901
"167",79.7464377945289,20.9339008666575,93.6704991292208,0.81971054373309,0.00277937531936914,79.7438712781388
"168",16.2623811978847,84.4160364475101,80.1349595747888,0.836706414986402,0.0715008746832609,16.2620475402265
"169",80.7384574552998,84.4561069039628,62.2884168103337,0.731183408489451,0.0237396518234164,80.5882703939272
"170",88.6533228447661,15.171829983592,84.2034785170108,0.290645128041506,0.0538757773349062,88.5057746031521
"171",63.7540516443551,77.0928467158228,42.8232041560113,0.795126914847642,0.0135938693070784,63.2689816419186
"172",36.731269559823,79.0279560955241,116.507794791833,0.430071029728279,0.029352597380057,36.5574155948957
"173",54.2869480326772,7.88858099840581,68.1113576050848,0.838093992606737,0.0507234483491629,54.2854150966166
"174",97.5794479483739,58.4539419040084,118.473731316626,0.150824102177285,0.019297629292123,92.1935059924057
"175",1.30420892965049,13.443336263299,111.653519505635,0.774412633338943,0.00297859951388091,1.30406099504955
"176",50.6645424989983,75.5529649090022,52.5868123490363,0.778313981210813,0.00481048854999244,50.4044567825461
"177",41.7059514904395,87.5759452348575,96.3328268565238,0.349165931385942,0.00431682677008212,37.4673940025752
"178",25.3911647712812,26.1442243820056,53.8579540327191,0.517944535589777,0.0506396033568308,25.0765147521455
"179",13.3568603079766,88.8084135716781,106.267530089244,0.823501634034328,0.0713502479484305,13.3568464307984
"180",61.551581020467,40.5543707078323,94.6755833923817,0.547225848841481,0.001699068560265,61.1955196989239
"181",24.183148983866,68.0099864723161,82.8162896912545,0.694608062840998,0.051203074096702,24.176288240847
"182",96.6094278264791,88.8832085300237,8.13045747578144,0.293795381765813,0.0733304920606315,54.0919243777106
"183",64.5783739397302,94.0232753753662,28.9649510476738,0.0578488136874512,0.0335254115285352,29.1318686479377
"184",17.4762357492,39.7064157295972,103.082813741639,0.754321385356598,0.0731282660737634,17.4761803733779
"185",58.6654710350558,93.1032526073977,104.082231363282,0.305377941420302,0.00206835044082254,50.7653466010158
"186",73.2457247795537,86.2274728249758,8.31238260492682,0.690366957220249,0.0403733276529238,51.8097738046045
"187",20.9015384549275,60.7459414750338,111.674371138215,0.0539251161692664,0.0876320543698967,20.8981233746889
"188",91.613114788197,11.1047593178228,53.4906593989581,0.36528249157127,0.0623864871216938,91.2797114994419
"189",91.8803963111714,90.2790183434263,60.3134635090828,0.957919679335319,0.0329046762315556,91.8738750784503
"190",22.7030911715701,14.4679597811773,99.4479413051158,0.822059447295032,0.0153356086229905,22.7027493863452
"191",6.32431204430759,73.3090410940349,78.1205019727349,0.543371732309461,0.00922677712514997,6.09134020813788
"192",52.0150532480329,19.131093705073,33.6918441485614,0.911978716109879,0.053281196882017,51.9218586790868
"193",77.6907457504421,33.23488261085,74.0990452934057,0.173946599946357,0.0879934138385579,77.6417798766867
"194",22.3806930705905,9.44255243521184,118.243986871094,0.906099839359522,0.0209952468983829,22.3806897364846
"195",94.2450151545927,99.4094455614686,73.895119484514,0.388438397212885,0.0901947116479278,94.1538245214039
"196",86.6535839391872,23.7470404943451,113.561660069972,0.58336314142216,0.0554815842304379,86.6516476570036
"197",76.915555796586,63.4351384593174,74.7353298403323,0.0468301526084542,0.0567503322148696,76.0027543122865
"198",35.9999981243163,11.3924237433821,10.5758508201689,0.893738099616021,0.0229849612573162,33.5662411815787
"199",77.4197386344895,91.796133806929,1.17021004669368,0.761419418998994,0.00587676961440593,20.5595980004477
"200",76.8758507212624,19.9768807739019,66.4769734349102,0.0719219759432599,0.0459609292447567,75.9348090241019
"201",8.34652250632644,61.6530878935009,25.9303292166442,0.591910367202945,0.0719931080937386,7.17167396903009
"202",35.2367368293926,89.344019186683,5.17647391185164,0.639127705153078,0.0857803031103685,14.7334758482427
"203",47.3323389189318,34.6674181520939,17.0599745213985,0.298957791831344,0.0278353736037388,31.4201269048049
"204",33.1318545155227,34.6463029738516,79.4519528187811,0.534826833219267,0.06219740989618,33.0994761481433
"205",91.3403139216825,8.68132652249187,24.3703607283533,0.510355627960525,0.0694220392266288,90.1342835816843
"206",82.4427071027458,43.9146951772273,0.538781108334661,0.0598460143618286,0.0119396782945842,38.8096028964717
"207",62.1933904942125,99.4771502679214,6.59767569042742,0.480767901400104,0.0382522096158937,25.1829795010405
"208",70.9982286440209,7.74618755094707,7.41943781264126,0.919364363802597,0.0468678547767922,67.945535809257
"209",6.55906600877643,43.5043856967241,73.5544211044908,0.382873697164468,0.0682561925845221,6.45754038103973
"210",37.1867934940383,12.8941601375118,102.409956324846,0.980687601277605,0.0601482956670225,37.1867929456133
"211",45.9950134158134,13.442718423903,60.7321662269533,0.676441826061346,0.0748569551156834,45.9818280020328
"212",30.9528440702707,40.4126350302249,72.1256052609533,0.433798380526714,0.0637865438358858,30.8108905331002
"213",91.2998379208148,58.0966207198799,50.4166123643517,0.0960248784255236,0.084202941134572,90.4671693116683
"214",15.7353328308091,35.460966033861,91.2592035904527,0.70045256471727,0.0462349453940988,15.7332324986408
"215",74.5988807175308,79.606153909117,25.3620177414268,0.292358986311592,0.0337152083404362,52.774686275357
"216",90.8582877367735,86.7484479211271,65.1876958552748,0.694238869957626,0.0255678074900061,90.6701744837953
"217",68.6677866382524,15.9219104098156,1.19366772472858,0.118101324671879,0.0977652504574508,54.4996300911645
"218",20.3886577859521,73.6062490846962,87.2730902396142,0.166451527974568,0.0154022044036537,11.7496198466371
"219",27.0034744637087,86.6625114576891,119.548043785617,0.638120919871144,0.0871703574899584,27.0034150633002
"220",74.8820984736085,59.9062752677128,98.2593782991171,0.083833296271041,0.0549848949536681,74.6122785067954
"221",91.8107233243063,6.68618008494377,40.9704535268247,0.0623046404263005,0.0700669366400689,91.4318795822913
"222",25.934426067397,81.9666207768023,23.0895286984742,0.806334050642326,0.0374208397930488,24.3598617384602
"223",12.9580114036798,95.8028112305328,2.8826336748898,0.165759380762465,0.00873466746415943,1.48559023711872e-12
"224",13.8043199200183,3.62401104066521,96.9339503254741,0.116335441353731,0.0104231207398698,12.5167343765144
"225",68.8973152311519,95.9620218956843,0.733317481353879,0.930869632242248,0.0981001424370334,15.513164339202
"226",22.5927907740697,8.55308617465198,71.1936203576624,0.713673639348708,0.0105791486334056,22.5687919322836
"227",74.6228131698444,60.077648004517,1.45692299120128,0.615228309035301,0.0598579857731238,30.0262637177859
"228",38.5659927735105,33.4885792806745,30.8821150660515,0.787434152895585,0.0119410135317594,37.7135332248775
"229",13.849057094194,14.9253623560071,66.5731925424188,0.756458724131808,0.0783881329931319,13.847461357044
"230",21.3546121260151,7.11865278426558,64.1666380595416,0.373144984426908,0.0146676341071725,20.461057658417
"231",35.4711421066895,92.2973867040128,29.2949281353503,0.356050311764702,0.0409816324012354,24.9892846713996
"232",32.6859164051712,70.9541449556127,109.395752325654,0.161929237563163,0.0979826605413109,32.6843466774534
"233",9.67320946510881,55.3588214796036,8.45408795401454,0.135413878434338,0.0121792886639014,2.83279475143632e-05
"234",46.0160965332761,19.5451189531013,92.8397061489522,0.0872106050606817,0.0359833455644548,45.3239502753695
"235",46.3057943619788,96.5887195197865,61.9398107752204,0.241915212348104,0.0946355153340846,46.0359014853261
"236",25.3239337354898,35.8327538240701,114.837747719139,0.353515377459116,0.0639530878514051,25.3104707197869
"237",68.3779997518286,36.8911581346765,111.106543242931,0.262484745499678,0.0751005989732221,68.3693766536957
"238",27.3875383194536,78.186591505073,113.181602004915,0.408936360157095,0.0946652360260487,27.3864870420666
"239",79.3397132772952,91.4448674535379,45.7575266249478,0.376906778323464,0.0903650666819885,78.2617581624054
"240",80.3964397404343,5.46811905223876,24.9041309673339,0.152731584594585,0.0153986731544137,76.6701114210372
"241",55.9795286040753,50.9279152145609,36.1458165943623,0.405983927613124,0.028313713427633,49.2895007751116
"242",7.97582808881998,48.6118803732097,104.249235810712,0.339959026873112,0.022617584047839,7.47965190956745
"243",25.9116858709604,51.6723299399018,113.113661734387,0.925991674647667,0.00554618514142931,25.9116632201709
"244",86.7738225962967,88.4933616733178,30.5645328853279,0.423240815582685,0.0895542033016682,83.0720352416875
"245",4.43741187918931,59.7193848108873,112.06119351089,0.782753323973157,0.0727576713310555,4.43740416015947
"246",23.7059851875529,91.6637838352472,32.3892624489963,0.218005973943509,0.026070295390673,7.86197888566329
"247",19.2306625889614,10.3680328931659,97.0390416495502,0.82693358251825,0.0151634566718712,19.2303577780213
"248",79.2458065086976,95.2272272203118,22.2503815032542,0.885341583238915,0.000551558868028224,76.0714871597208
"249",76.2920772656798,16.644960641861,46.8063702899963,0.615460774563253,0.0858784852083773,76.2040511614754
"250",93.2047569425777,73.1574979610741,53.8024060148746,0.744583299914375,0.0582976176636294,93.1119262506199
"251",98.1053491355851,74.7662499779835,87.5297864153981,0.215985010084696,0.0191127561032772,88.9768142317074
"252",45.4766555922106,32.2926165768877,58.2864542864263,0.231046858858317,0.0505105789285153,43.9164609299767
"253",98.8656611414626,39.7880428470671,108.136858837679,0.420870542153716,0.0419056513579562,98.7621930902622
"254",98.8517536548898,95.5727828200907,39.6294698864222,0.345717090265825,0.0446309251943603,89.6392363467078
"255",71.4243504917249,22.0162585610524,11.0575876012444,0.982269749511033,0.0386528781615198,68.4032547045874
"256",49.9024192104116,22.5502947578207,50.7308349665254,0.195367619255558,0.00955903276335448,39.0796150359414
"257",57.5040650554001,77.9384187888354,42.4288075324148,0.823677024566568,0.0731529377866536,57.4114435164025
"258",58.5710152750835,21.7129489872605,7.93058199808002,0.866250071101822,0.0756120510865003,53.3788551204723
"259",5.51524723414332,86.2844898831099,89.0339037124068,0.962077636285685,0.042602883069776,5.51522883853477
"260",84.4360639806837,10.3830795735121,62.6122769806534,0.27978844656609,0.0160694667138159,81.5862397651142
"261",33.519629901275,70.0428476091474,119.104854008183,0.874193060789257,0.0196857088711113,33.5196026574422
"262",84.0634328080341,98.7909455550835,98.232998130843,0.444598707351834,0.02230899205897,83.2894600451817
"263",9.07145922537893,11.0411505913362,12.6306887436658,0.355198370171711,0.0716057738754898,5.90422286748984
"264",87.3027373338118,31.7282573319972,101.558556854725,0.210937300822698,0.0597913731588051,87.2299452165528
"265",63.5297484463081,6.65821095462888,106.979322759435,0.478962825769559,0.0596677429042757,63.526368114365
"266",29.8168392619118,8.93291232641786,49.5307912956923,0.0246099699568003,0.0297594934003428,27.7711572962983
"267",93.7623131787404,52.9935526428744,108.742053452879,0.977547290921211,0.0721996532985941,93.762312829632
"268",12.1346625033766,96.8147572362795,119.614283591509,0.402158386912197,0.00601909882389009,11.4923379883444
"269",48.6339995637536,19.293172727339,93.8556247763336,0.433047689334489,0.0524001458659768,48.5883475445848
"270",66.616528481245,91.4214619901031,64.2557526379824,0.123860664013773,0.0723045212915167,65.7388822408127
